"RIM","Migration Type","REGIONTYPE","Region Type","ASGS_2011_STATE_GCCSA_SA4_SA3_SA2","Region","FREQUENCY","Frequency","TIME_FY","Time","Value","Flag Codes","Flags"
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041085","Morphett Vale - West","A","Annual","2015","2014-15",-95,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041086","Reynella","A","Annual","2007","2006-07",-143,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041086","Reynella","A","Annual","2008","2007-08",-155,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041086","Reynella","A","Annual","2009","2008-09",-45,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041086","Reynella","A","Annual","2010","2009-10",-57,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041086","Reynella","A","Annual","2011","2010-11",-55,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041086","Reynella","A","Annual","2012","2011-12",22,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041086","Reynella","A","Annual","2013","2012-13",-80,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041086","Reynella","A","Annual","2014","2013-14",-42,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041086","Reynella","A","Annual","2015","2014-15",-13,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041087","Seaford (SA)","A","Annual","2007","2006-07",150,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041087","Seaford (SA)","A","Annual","2008","2007-08",339,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041087","Seaford (SA)","A","Annual","2009","2008-09",403,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041087","Seaford (SA)","A","Annual","2010","2009-10",256,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041087","Seaford (SA)","A","Annual","2011","2010-11",484,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041087","Seaford (SA)","A","Annual","2012","2011-12",438,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041087","Seaford (SA)","A","Annual","2013","2012-13",294,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041087","Seaford (SA)","A","Annual","2014","2013-14",463,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041087","Seaford (SA)","A","Annual","2015","2014-15",489,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041088","Willunga","A","Annual","2007","2006-07",56,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041088","Willunga","A","Annual","2008","2007-08",-36,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041088","Willunga","A","Annual","2009","2008-09",-1,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041088","Willunga","A","Annual","2010","2009-10",46,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041088","Willunga","A","Annual","2011","2010-11",18,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041088","Willunga","A","Annual","2012","2011-12",-58,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041088","Willunga","A","Annual","2013","2012-13",22,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041088","Willunga","A","Annual","2014","2013-14",46,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041088","Willunga","A","Annual","2015","2014-15",-31,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041089","Woodcroft","A","Annual","2007","2006-07",-35,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041089","Woodcroft","A","Annual","2008","2007-08",-85,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041089","Woodcroft","A","Annual","2009","2008-09",-173,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041089","Woodcroft","A","Annual","2010","2009-10",-96,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041089","Woodcroft","A","Annual","2011","2010-11",-71,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041089","Woodcroft","A","Annual","2012","2011-12",-75,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041089","Woodcroft","A","Annual","2013","2012-13",-101,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041089","Woodcroft","A","Annual","2014","2013-14",-85,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041089","Woodcroft","A","Annual","2015","2014-15",-46,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011090","Beverley","A","Annual","2007","2006-07",-81,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011090","Beverley","A","Annual","2008","2007-08",-108,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011090","Beverley","A","Annual","2009","2008-09",-91,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011090","Beverley","A","Annual","2010","2009-10",-167,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011090","Beverley","A","Annual","2011","2010-11",-20,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011090","Beverley","A","Annual","2012","2011-12",-85,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011090","Beverley","A","Annual","2013","2012-13",82,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011090","Beverley","A","Annual","2014","2013-14",86,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011090","Beverley","A","Annual","2015","2014-15",106,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011091","Flinders Park","A","Annual","2007","2006-07",21,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011091","Flinders Park","A","Annual","2008","2007-08",-74,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011091","Flinders Park","A","Annual","2009","2008-09",-24,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011091","Flinders Park","A","Annual","2010","2009-10",-74,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011091","Flinders Park","A","Annual","2011","2010-11",-26,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011091","Flinders Park","A","Annual","2012","2011-12",42,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011091","Flinders Park","A","Annual","2013","2012-13",41,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011091","Flinders Park","A","Annual","2014","2013-14",82,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011091","Flinders Park","A","Annual","2015","2014-15",56,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011092","Henley Beach","A","Annual","2007","2006-07",19,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011092","Henley Beach","A","Annual","2008","2007-08",-114,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011092","Henley Beach","A","Annual","2009","2008-09",-89,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011092","Henley Beach","A","Annual","2010","2009-10",-142,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011092","Henley Beach","A","Annual","2011","2010-11",-87,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011092","Henley Beach","A","Annual","2012","2011-12",1,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011092","Henley Beach","A","Annual","2013","2012-13",-12,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011092","Henley Beach","A","Annual","2014","2013-14",49,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011092","Henley Beach","A","Annual","2015","2014-15",22,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011093","Hindmarsh - Brompton","A","Annual","2007","2006-07",-72,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011093","Hindmarsh - Brompton","A","Annual","2008","2007-08",-138,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011093","Hindmarsh - Brompton","A","Annual","2009","2008-09",-98,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011093","Hindmarsh - Brompton","A","Annual","2010","2009-10",-73,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011093","Hindmarsh - Brompton","A","Annual","2011","2010-11",-2,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011093","Hindmarsh - Brompton","A","Annual","2012","2011-12",-42,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011093","Hindmarsh - Brompton","A","Annual","2013","2012-13",-141,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011093","Hindmarsh - Brompton","A","Annual","2014","2013-14",-120,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011093","Hindmarsh - Brompton","A","Annual","2015","2014-15",-161,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011094","Royal Park - Hendon - Albert Park","A","Annual","2007","2006-07",-55,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011094","Royal Park - Hendon - Albert Park","A","Annual","2008","2007-08",53,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011094","Royal Park - Hendon - Albert Park","A","Annual","2009","2008-09",49,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011094","Royal Park - Hendon - Albert Park","A","Annual","2010","2009-10",-55,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011094","Royal Park - Hendon - Albert Park","A","Annual","2011","2010-11",32,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011094","Royal Park - Hendon - Albert Park","A","Annual","2012","2011-12",-11,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011094","Royal Park - Hendon - Albert Park","A","Annual","2013","2012-13",8,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011094","Royal Park - Hendon - Albert Park","A","Annual","2014","2013-14",43,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011094","Royal Park - Hendon - Albert Park","A","Annual","2015","2014-15",-25,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011095","Seaton - Grange","A","Annual","2007","2006-07",97,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011095","Seaton - Grange","A","Annual","2008","2007-08",29,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011095","Seaton - Grange","A","Annual","2009","2008-09",77,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011095","Seaton - Grange","A","Annual","2010","2009-10",1,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011095","Seaton - Grange","A","Annual","2011","2010-11",39,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011095","Seaton - Grange","A","Annual","2012","2011-12",100,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011095","Seaton - Grange","A","Annual","2013","2012-13",109,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011095","Seaton - Grange","A","Annual","2014","2013-14",204,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011095","Seaton - Grange","A","Annual","2015","2014-15",164,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011096","West Lakes","A","Annual","2007","2006-07",-194,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011096","West Lakes","A","Annual","2008","2007-08",-68,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011096","West Lakes","A","Annual","2009","2008-09",-120,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011096","West Lakes","A","Annual","2010","2009-10",-6,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011096","West Lakes","A","Annual","2011","2010-11",58,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011096","West Lakes","A","Annual","2012","2011-12",-42,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011096","West Lakes","A","Annual","2013","2012-13",71,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011096","West Lakes","A","Annual","2014","2013-14",-81,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011096","West Lakes","A","Annual","2015","2014-15",36,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011097","Woodville - Cheltenham","A","Annual","2007","2006-07",-294,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011097","Woodville - Cheltenham","A","Annual","2008","2007-08",-176,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011097","Woodville - Cheltenham","A","Annual","2009","2008-09",-163,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011097","Woodville - Cheltenham","A","Annual","2010","2009-10",-65,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011097","Woodville - Cheltenham","A","Annual","2011","2010-11",174,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011097","Woodville - Cheltenham","A","Annual","2012","2011-12",35,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011097","Woodville - Cheltenham","A","Annual","2013","2012-13",167,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011097","Woodville - Cheltenham","A","Annual","2014","2013-14",60,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404011097","Woodville - Cheltenham","A","Annual","2015","2014-15",16,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404021098","Dry Creek - South","A","Annual","2007","2006-07",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404021098","Dry Creek - South","A","Annual","2008","2007-08",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404021098","Dry Creek - South","A","Annual","2009","2008-09",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404021098","Dry Creek - South","A","Annual","2010","2009-10",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","404021098","Dry Creek - South","A","Annual","2011","2010-11",0,,
